CommentId,commentText,language,user_index,post_index,report_count_comment,report_count_post,like_count_comment,like_count_post,label,commentCleaned,translated_value
406868,madam g coll me 8950007695,Haryanvi,4477.0,818242.0,0.0,2.0,0.0,81.0,0.0,madam g coll me,madam g coll me
406870,rong dhoka baj   ,Haryanvi,8848.0,731256.0,0.0,1.0,0.0,151.0,0.0,rong dhoka baj,Colors deceive
406871,roshan xxx,Haryanvi,9392.0,797966.0,0.0,121.0,0.0,30024.0,1.0,roshan xxx,roshan xxx
406872,ab ye femas hone ke liye aapne kapde bi utar rhi h,Haryanvi,6137.0,149782.0,0.0,0.0,0.0,98.0,1.0,ab ye femas hone ke liye aapne kapde bi utar rhi h,Now you are descending clothes to be a fame
406873,hlo call me 8930070552,Haryanvi,6429.0,348881.0,0.0,0.0,0.0,30.0,0.0,hlo call me,AWE US
406874,wait wait sirf wait...,Haryanvi,7687.0,195232.0,0.0,0.0,0.0,27.0,0.0,wait wait sirf wait,wait wait sirf wait
406875,thoda orutao or loyar bi utaro,Haryanvi,4999.0,432767.0,0.0,0.0,0.0,44.0,1.0,thoda orutao or loyar bi utaro,A few arbitrations remove oroters
406876,bhut sunder yar,Haryanvi,5723.0,850550.0,0.0,0.0,1.0,42.0,0.0,bhut sunder yar,Very beautiful
406877,supper,Haryanvi,6154.0,697996.0,0.0,0.0,0.0,42.0,0.0,supper,supper
406878,bhosdi ki yah bhi mat pahnati,Haryanvi,6989.0,116222.0,0.0,3.0,0.0,551.0,1.0,bhosdi ki yah bhi mat pahnati,Do not even wear Bhosadi
406879,pinki050 thanks sister ,Haryanvi,2371.0,817301.0,0.0,0.0,3.0,86.0,0.0,pinki thanks sister,pinki thanks sister
406880,sharm nahin aati besharam ladki teri vishal ladkiyan ke upar ungali uthai jaati hai,Haryanvi,4545.0,554174.0,0.0,2.0,0.0,206.0,1.0,sharm nahin aati besharam ladki teri vishal ladkiyan ke upar ungali uthai jaati hai,"Shame not ashamed, the finger is raised above your huge girls"
406881,eaktapinku2 aapko pasand nhi aie,Haryanvi,63.0,833530.0,0.0,0.0,1.0,95.0,0.0,eaktapinku aapko pasand nhi aie,You do not like the choice
406882,+918949495271 coll me whatspp,Haryanvi,5057.0,875637.0,0.0,0.0,0.0,114.0,0.0,coll me whatspp,call me whatsapp
406883,bhncho chhpri khi ki,Haryanvi,4508.0,550984.0,0.0,1.0,0.0,174.0,1.0,bhncho chhpri khi ki,Bhancho Chhapri Kahi
406884,bambuola,Haryanvi,8453.0,1067455.0,0.0,1.0,0.0,80.0,0.0,bambuola,Bambuola
406885,so.sweet,Haryanvi,6154.0,403484.0,0.0,1.0,1.0,616.0,0.0,sosweet,SOSTEET
406886,too,Haryanvi,8486.0,194968.0,0.0,10.0,0.0,2990.0,0.0,too,too
406888,wow,Haryanvi,6154.0,721958.0,0.0,0.0,2.0,34.0,0.0,wow,wow
406889,aaji in choocho ko to dhakligiye,Haryanvi,3291.0,329127.0,0.0,0.0,0.0,100.0,1.0,aaji in choocho ko to dhakligiye,Push these cheeks
406890,hey devi dharti par mahamari na failao,Haryanvi,1276.0,53059.0,0.0,0.0,0.0,65.0,0.0,hey devi dharti par mahamari na failao,Do not spread the pandemic on Goddess Earth
406891,agli video intezar ka banaaiye,Haryanvi,1717.0,550984.0,0.0,1.0,1.0,174.0,0.0,agli video intezar ka banaaiye,Create next video wait
406892,so nice ,Haryanvi,2083.0,727890.0,0.0,0.0,3.0,62.0,0.0,so nice,so nice
406893,chuttiya htt bhn ki lodi,Haryanvi,2526.0,926701.0,0.0,0.0,0.0,242.0,1.0,chuttiya htt bhn ki lodi,Load of holidays
406894,nitinh672 hi,Haryanvi,4431.0,875637.0,0.0,0.0,0.0,114.0,0.0,nitinh hi,nitinh hi
406895,jhaad ,Haryanvi,854.0,807373.0,0.0,0.0,0.0,58.0,1.0,jhaad,Jhaad
406896,are o bhundi skl ki,Haryanvi,4066.0,638572.0,0.0,1.0,0.0,99.0,1.0,are o bhundi skl ki,What is all in or at orhdi
406897,bc hh koi ladka hh madarchod bhosdike,Haryanvi,1246.0,432767.0,0.0,0.0,0.0,44.0,1.0,bc hh koi ladka hh madarchod bhosdike,"Just a boy, my friend"
406898,rizankush050 very good morning deepak ,Haryanvi,3989.0,996108.0,0.0,0.0,2.0,60.0,0.0,rizankush very good morning deepak,rizankush very good morning deepak
406899,wow,Haryanvi,9198.0,737926.0,0.0,0.0,0.0,122.0,0.0,wow,wow
406900,pta  ni  dii   inko maine chocolate  de di ,Haryanvi,513.0,799549.0,0.0,0.0,4.0,223.0,0.0,pta ni dii inko maine chocolate de di,I gave them a chocolate
406901,call me or whatsapp 9729236195,Haryanvi,5444.0,638572.0,0.0,1.0,0.0,99.0,0.0,call me or whatsapp,call me or whatsapp
406902,sonee9651 good morning sis ,Haryanvi,6164.0,969264.0,0.0,0.0,0.0,39.0,0.0,sonee good morning sis,Sony Good Morning Seas
406903,de de n darling,Haryanvi,6034.0,638572.0,0.0,1.0,0.0,99.0,1.0,de de n darling,The N Darling
406904, beautiful,Haryanvi,3135.0,664613.0,0.0,4.0,0.0,30.0,0.0,beautiful,beautiful
406905,i miss you g,Haryanvi,1795.0,818242.0,0.0,2.0,0.0,81.0,0.0,i miss you g,i miss you g
406906,srm nhi h bilkul b tere ghr walo k b dikha ye post kya kre fir dekh,Haryanvi,3405.0,126050.0,0.0,2.0,0.0,277.0,1.0,srm nhi h bilkul b tere ghr walo k b dikha ye post kya kre fir dekh,I do not feel ashamed.
406907,chutiya si sakl ki hr number h va,Haryanvi,3503.0,1057288.0,0.0,0.0,0.0,170.0,1.0,chutiya si sakl ki hr number h va,Every number of Chutiya Sakal Sakal
406908,rizankus050 kha bhag gye firse to ban nhi ho gye ,Haryanvi,3989.0,144023.0,0.0,0.0,3.0,113.0,0.0,rizankus kha bhag gye firse to ban nhi ho gye,Rijanus ate ran away again
406910,bada mast lag rahe ho bhai jhakkas aap ka tarika bada,Haryanvi,2447.0,875637.0,0.0,0.0,0.0,114.0,0.0,bada mast lag rahe ho bhai jhakkas aap ka tarika bada,Looks great brother
406911," ""nen chala times patispate chesa oka ewin kuda evale sare mari nak kakapoyena post chesina valaki vachina kk post chesina valaki radi post cheyani valaki vasthundi winning .""",Haryanvi,8338.0,797689.0,0.0,3.0,1.0,1164.0,1.0,nen chala times patispate chesa oka ewin kuda evale sare mari nak kakapoyena post chesina valaki vachina kk post chesina valaki radi post cheyani valaki vasthundi winning,NEN CHALA TIMES PATISPATE CHESA OKA EWIN KUDA EVALE SARE MARI NAK KAKAPYYENA POST Chesina Valaki Radi Post Cheyani Valaki VASTTHUNDI WINNING
406912," ""sanaya111 nhii sister plzz esa mtt bolo plzz happy rho na sistum schl rehti hu isliye baat nhi kr pati """,Haryanvi,3989.0,635273.0,0.0,0.0,2.0,79.0,0.0,sanaya nhii sister plzz esa mtt bolo plzz happy rho na sistum schl rehti hu isliye baat nhi kr pati,I do not want to say that I do not talk to the system.
406914,cmnt  ki vjh se kya mai smjhi ni kuch,Haryanvi,513.0,897992.0,0.0,0.0,2.0,59.0,0.0,cmnt ki vjh se kya mai smjhi ni kuch,Did I understand because of the monk
406915,or chhed le teri buaa nn ,Haryanvi,751.0,1002575.0,0.0,0.0,0.0,159.0,1.0,or chhed le teri buaa nn,And you take your life
406917,poora kado dikhaengi,Haryanvi,545.0,926701.0,0.0,0.0,0.0,242.0,1.0,poora kado dikhaengi,Will look full
406918,gand nahi to chut mar wa le,Haryanvi,2910.0,1000153.0,0.0,0.0,0.0,74.0,1.0,gand nahi to chut mar wa le,gand nahi to chut mar wa le
406920,fantastic.... very... very nice ,Haryanvi,9013.0,281262.0,0.0,0.0,0.0,131.0,0.0,fantastic very very nice,fantastic very very nice
406922," ""gffffffffffffffffffffffffffffffffffffffvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvbnjkkkooookk""",Haryanvi,8245.0,105926.0,0.0,0.0,1.0,517.0,0.0,gffffffffffffffffffffffffffffffffffffffvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvbnjkkkooookk,gffffffffffffffffffffffffffffffffffffffvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvbnjkkkooookk
406923,bhata vali sali,Haryanvi,9423.0,1081287.0,0.0,0.0,0.0,35.0,1.0,bhata vali sali,Reflux
406924,prjapati5039 ,Haryanvi,903.0,261139.0,0.0,7.0,0.0,517.0,0.0,prjapati,pink
406925,ishratj799 u r right ji,Haryanvi,1743.0,912035.0,0.0,0.0,0.0,217.0,0.0,ishratj u r right ji,ishrath y o u r right ji
406926,79287121001  pagal,Haryanvi,513.0,598959.0,0.0,2.0,0.0,80.0,1.0,pagal,by.
406927,salik gadhvi,Haryanvi,2203.0,818242.0,0.0,2.0,0.0,81.0,0.0,salik gadhvi,Rayik gadhvi
406928,wlcm ,Haryanvi,6164.0,931156.0,0.0,0.0,1.0,104.0,0.0,wlcm,Lacquer
